OBJECTID,CD_ACID,ANO,DATA_ACID,DIA_ACID,HORA_ACID,CD_MES_ACI,MES_ACID,CD_DIA_SEM,DIA_SEMANA,CD_END_OCO,END_OCOR,NUM_KM_END,CD_ESQ,ESQUINA,PROXIMO,BAIRRO_OCO,CD_BAIRRO_,BAIRRO_GEO,CD_REGIONA,REGIONAL,MUNICIPIO,NUM_VIT_FA,TP_ACIDENT,TP_ESPECIE,TP_OUTRO_V,CS_VELOCID,CS_ALCOOL,CS_INFRAES,CS_TRANS_L,CS_TRANS_1,CS_DESREP_,FONTE,OBS_ACID,GEORREF,COORD_N_SA,COORD_E_SA,LAT_SIRGAS,LON_SIRGAS
446,201020312.0,2010,2010-12-27,2010-12-27,,12,DEZEMBRO,2,SEGUNDA-FEIRA,S638B,R. JOSÉ HAUER,,S637,R. DAS CARMELITAS,,HAUER,56,BOQUEIRÃO,2,REGIONAL BOQUEIRÃO,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7178051.13659668,678017.70019531,-25.50441947,-49.22924782
447,201020156.0,2010,2010-09-16,2010-09-16,,9,SETEMBRO,5,QUINTA-FEIRA,W766,R. ULISSES AURÉLIO VISINONI,,W682G,R. DAS GOIABEIRAS,,CIDADE INDUSTRIAL DE CURITIBA,67,SÃO MIGUEL,11,REGIONAL CIC,CURITIBA,1,ATROPELAMENTO,A PÉ,IGNORADO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179827.73162842,665341.33380127,-25.4898515,-49.35555146
448,201020238.0,2010,2010-10-11,2010-10-11,,10,OUTUBRO,2,SEGUNDA-FEIRA,W360,R. MARCOS BERTOLDI,,W365,R. DIRCE ROGAL TOMAZELI,,CAMPO DE SANTANA,71,CAMPO DE SANTANA,12,REGIONAL TATUQUARA,CURITIBA,2,CHOQUE,MOTOCICLETA,NÃO SE APLICA,,NÃO,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7169549.4934082,667050.6328125,-25.58243766,-49.33727251
449,201020012.0,2010,2010-01-21,2010-01-21,,1,JANEIRO,5,QUINTA-FEIRA,S233,R. CONDE DOS ARCOS,,S242F,R. DJALMA FERREIRA MACIEL,,LINDÓIA,40,LINDÓIA,8,REGIONAL PINHEIRINHO,CURITIBA,1,COLISÃO FRONTAL,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7180759.8460083,672814.1328125,-25.48058563,-49.28135174
451,201020142.0,2010,2010-10-03,2010-10-03,,10,OUTUBRO,1,DOMINGO,S150,AV. BRASÍLIA,5799,S241F,R. DOS BICO-DE-LACRES,,CAPÃO RASO,41,NOVO MUNDO,8,REGIONAL PINHEIRINHO,CURITIBA,1,CHOQUE,MOTOCICLETA,NÃO SE APLICA,,NÃO,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179185.55541992,672266.27038574,-25.49485961,-49.2865984
452,201020143.0,2010,,,,0,,0,,S442L,R. TIJUCAS DO SUL,,S461S,R. DOS PIONEIROS,,SÍTIO CERCADO,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,COLISÃO,AUTOMÓVEL,VEÍCULO PESADO OU ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174670.10021973,673527.40020752,-25.53547058,-49.27347266
453,201020202.0,2010,2010-07-29,2010-07-29,,7,JULHO,5,QUINTA-FEIRA,S433,R. IZAAC FERREIRA DA CRUZ,,S461S,R. DOS PIONEIROS,,,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,COLISÃO,MOTOCICLETA,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174906.36621094,674476.67962647,-25.53322634,-49.26405913
454,201020209.0,2010,2010-08-14,2010-08-14,,8,AGOSTO,7,SÁBADO,S442L,R. TIJUCAS DO SUL,,S461S,R. DOS PIONEIROS,,SÍTIO CERCADO,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174670.10021973,673527.40020752,-25.53547058,-49.27347266
456,201020100.0,2010,2010-05-22,2010-05-22,,5,MAIO,7,SÁBADO,S249,R. MSTO. FRANCISCO ANTONELLO,,S258,R. DURVAL PACHECO DE CARVALHO,,FANNY,39,FANNY,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7180812.90783691,674160.10522461,-25.47994924,-49.26797377
457,201020092.0,2010,2010-04-17,2010-04-17,,4,ABRIL,7,SÁBADO,W320O,R. JUAREZ BORGES,,W323A,R. ODIR GOMES DA ROCHA,,TATUQUARA,74,TATUQUARA,12,REGIONAL TATUQUARA,CURITIBA,1,COLISÃO,BICICLETA,IGNORADO,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7170515.82501221,667620.92999268,-25.57365039,-49.33171724
459,201020217.0,2010,2010-08-27,2010-08-27,,8,AGOSTO,6,SEXTA-FEIRA,C302,AV. WINSTON CHURCHILL,,S282G,R. ESCRA. LOURDES STROZZI,,,58,CAPÃO RASO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,LOCALIZAÇÃO APROXIMADA - 50,7177827.95599365,671314.91040039,-25.5072242,-49.29588733
461,201020071.0,2010,2010-04-07,2010-04-07,,4,ABRIL,4,QUARTA-FEIRA,S625,R. TEN. FRANCISCO FERREIRA DE SOUZA,,S602G,R. FANNY HAUER,,HAUER,38,HAUER,2,REGIONAL BOQUEIRÃO,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181634.38781738,675670.59960938,-25.47235619,-49.25306023
462,201020050.0,2010,2010-03-20,2010-03-20,,3,MARÇO,7,SÁBADO,W022,AV. DO BATEL,,W011,R. FRANCISCO ROCHA,,BATEL,10,BATEL,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184935.6708374,672101.9800415,-25.44297542,-49.28896698
465,201020222.0,2010,2010-08-30,2010-08-30,,8,AGOSTO,2,SEGUNDA-FEIRA,S249,R. MSTO. FRANCISCO ANTONELLO,,S266,R. GEN. TEODORICO GUIMARÃES,,FANNY,39,FANNY,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181228.43383789,674473.30102539,-25.47616175,-49.26491311
466,201020216.0,2010,2010-08-25,2010-08-25,,8,AGOSTO,4,QUARTA-FEIRA,W804M,R. GEN. DALTRO FILHO,,W804L,R. JAIME VEIGA,472,,29,SEMINÁRIO,7,REGIONAL PORTÃO,CURITIBA,1,COLISÃO,BICICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7183874.97119141,669880.95562744,-25.45280556,-49.3109135
467,201020197.0,2010,2010-07-12,2010-07-12,,7,JULHO,2,SEGUNDA-FEIRA,W622,AV. FREDERICO LAMBERTUCCI,,W620E,R. JOÃO ALVES,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,MOTOCICLETA,CAMINHÃO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179638.64959717,667554.72979736,-25.49130978,-49.33351463
468,201020117.0,2010,2010-06-07,2010-06-07,,6,JUNHO,2,SEGUNDA-FEIRA,S527,R. FRANCISCO DEROSSO,,S566,R. JOÃO BATISTA ZAGONEL PASSOS,,XAXIM,57,XAXIM,2,REGIONAL BOQUEIRÃO,CURITIBA,1,ACIDENTE COMPLEXO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176347.3380127,675377.46459961,-25.52011328,-49.25528573
552,201120253.0,2011,2011-10-22,2011-10-22,1899-12-30,10,OUTUBRO,7,SÁBADO,W522O,R. ANTÔNIO ALBERTO MAGRIN,,W575,R. ALFRED NOBEL,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,CHOQUE,MOTOCICLETA,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176497.36621094,667474.2498169,-25.51967412,-49.33392376
553,201120254.0,2011,2011-10-22,2011-10-22,1899-12-30,10,OUTUBRO,7,SÁBADO,W116,R. FELINTO BENTO VIANNA,,W101,R. JOÃO BETTEGA,R JOAO BETTEGA,PORTÃO,27,PORTÃO,7,REGIONAL PORTÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181240.59564209,670226.52319336,-25.47654536,-49.30714496
554,201120255.0,2011,2011-10-23,2011-10-23,1899-12-30,10,OUTUBRO,1,DOMINGO,C888,BR 116,116,,,,,74,TATUQUARA,12,REGIONAL TATUQUARA,CURITIBA,1,CAPOTAMENTO,AUTOMÓVEL,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7172847.52423,670316.19702,-25.55229513,-49.30518952
556,201120257.0,2011,2011-10-28,2011-10-28,1899-12-30,10,OUTUBRO,6,SEXTA-FEIRA,C998,PÇ. GENEROSO MARQUES,,C021L,R. RIACHUELO,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186421.94061279,674100.40460205,-25.42932688,-49.26929181
557,201120258.0,2011,2011-10-30,2011-10-30,1899-12-30,10,OUTUBRO,1,DOMINGO,S625,R. TEN. FRANCISCO FERREIRA DE SOUZA,,S616,R. WALDEMAR KOST,,HAUER,38,HAUER,2,REGIONAL BOQUEIRÃO,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7180417.18902588,676188.63421631,-25.48328153,-49.24774985
492,201120141.0,2011,2011-06-15,2011-06-15,1899-12-30,6,JUNHO,4,QUARTA-FEIRA,C302,AV. WINSTON CHURCHILL,,W159,R. CAP. ARGEMIRO MONTEIRO WANDERLEY,,PINHEIRINHO,58,CAPÃO RASO,8,REGIONAL PINHEIRINHO,CURITIBA,1,COLISÃO,BICICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7177495.38079834,671319.0222168,-25.5102257,-49.29580405
493,201120142.0,2011,2011-06-25,2011-06-25,1899-12-30,6,JUNHO,7,SÁBADO,N061,R. TOMAZINA,,,,PIZZARIA,AHÚ,14,AHÚ,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7189650.04724121,675194.58099365,-25.40006016,-49.2588342
494,201120143.0,2011,2011-06-27,2011-06-27,1899-12-30,6,JUNHO,2,SEGUNDA-FEIRA,W761,R. JOÃO DEMBINSKI,2169,,,LAR EBENEZER,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7182196.20043945,666559.00042725,-25.4683357,-49.34373415
495,201120144.0,2011,2011-06-30,2011-06-30,1899-12-30,6,JUNHO,5,QUINTA-FEIRA,S022,R. ALF. POLI,,,,ATRAS SANTA CASA,,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185517.61682129,673711.6038208,-25.43753519,-49.27304015
497,201120146.0,2011,,,,0,,0,,S431L,R. RICARDO GASPARIAN MACHADO,,,,,PINHEIRINHO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174897.85144043,672462.48822022,-25.53353932,-49.28409664
498,201120147.0,2011,2011-05-10,2011-05-10,,5,MAIO,3,TERÇA-FEIRA,C000,PR 418,"5,0",,,,SANTA FELICIDADE,61,BUTIATUVINHA,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,COLISÃO,MOTOCICLETA,VEÍCULO PESADO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7190929.68341065,665409.78198242,-25.38962852,-49.35623179
499,201120148.0,2011,,,,0,,0,,C300,AV. REPÚBLICA ARGENTINA,,,,,,0,-,7,REGIONAL PORTÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,VEÍCULO PESADO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,LOCALIZAÇÃO INDEFINIDA,7183350.28179932,672115.8326416,-25.45728433,-49.28862691
501,201120150.0,2011,,,,0,,0,,S561T,R. DAVID TOWS,,,,,,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174362.96899414,675415.62841797,-25.53802015,-49.25464687
435,201120193.0,2011,2011-08-21,2011-08-21,1899-12-30,8,AGOSTO,1,DOMINGO,C000,PR 418,,N557,AV. FRANCISCO GULIN,,SANTA FELICIDADE,63,SANTA FELICIDADE,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,CAPOTAMENTO,AUTOMÓVEL,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,CONTORNO NORTE,,7191731.7355957,667204.20379639,-25.38218816,-49.33849925
436,201120194.0,2011,2011-08-22,2011-08-22,1899-12-30,8,AGOSTO,2,SEGUNDA-FEIRA,S481T,R. JOSÉ IRINEU BUDANT,,E225,AV. FRANCISCO MANOEL ALBIZU,,BACACHERI,35,BACACHERI,4,REGIONAL BOA VISTA,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7189968.70422363,678605.46258545,-25.39677854,-49.22498042
438,201120196.0,2011,2011-08-25,2011-08-25,1899-12-30,8,AGOSTO,5,QUINTA-FEIRA,S431L,R. RICARDO GASPARIAN MACHADO,,,,TUBO ROSA TORTATO,PINHEIRINHO,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,COLISÃO,BICICLETA,VEÍCULO PESADO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174776.71380615,672604.4486084,-25.5346162,-49.28266874
439,201120197.0,2011,2011-08-26,2011-08-26,1899-12-30,8,AGOSTO,6,SEXTA-FEIRA,C888A,BR 476,140,,,,PINHEIRINHO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7175753.25280762,671144.6918335,-25.5259711,-49.29731619
509,201120275.0,2011,2011-11-23,2011-11-23,1899-12-30,11,NOVEMBRO,4,QUARTA-FEIRA,E530,R. FRANCISCO MOTA MACHADO,,E505,R. BENEDITO GUIL,,CAPÃO DA IMBUIA,20,CAPÃO DA IMBUIA,3,REGIONAL CAJURU,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185180.80578613,677938.3381958,-25.44007524,-49.23097907
510,201120276.0,2011,2011-11-28,2011-11-28,1899-12-30,11,NOVEMBRO,2,SEGUNDA-FEIRA,E405,R. FR. ORLANDO,,,,,CRISTO REI,19,TARUMÃ,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185773.07922363,677589.28643799,-25.43477099,-49.23452688
511,201120277.0,2011,2011-12-02,2011-12-02,1899-12-30,12,DEZEMBRO,6,SEXTA-FEIRA,S227,AV. PRES. WENCESLAU BRAZ,2601,,,,LINDÓIA,40,LINDÓIA,8,REGIONAL PINHEIRINHO,CURITIBA,1,QUEDA,ÔNIBUS,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181227.84960938,672953.21502686,-25.47634502,-49.28002877
512,201120278.0,2011,2011-12-04,2011-12-04,1899-12-30,12,DEZEMBRO,1,DOMINGO,C444,BR 476,,,,NUTRILATINA,ATUBA,55,ATUBA,4,REGIONAL BOA VISTA,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7191424.95563,681015.34381,-25.38334314,-49.20122793
514,201120280.0,2011,2011-12-09,2011-12-09,1899-12-30,12,DEZEMBRO,6,SEXTA-FEIRA,C666,BR 277,"98,0",,,,UBERABA,59,ORLEANS,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,LOCALIZAÇÃO EQUIVOCADA,7186422.49078369,665943.22283936,-25.43025487,-49.35037735
515,201120281.0,2011,2011-12-10,2011-12-10,1899-12-30,12,DEZEMBRO,7,SÁBADO,S658P,R. WILSON DACHEUX PEREIRA,,S658E,R. DOLORES DA SILVA,,BOQUEIRÃO,64,ALTO BOQUEIRÃO,2,REGIONAL BOQUEIRÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7175366.05841064,676322.77581787,-25.52885824,-49.24575344
516,201120282.0,2011,2011-12-12,2011-12-12,1899-12-30,12,DEZEMBRO,2,SEGUNDA-FEIRA,C006M,R. COM. MACEDO,,C033,R. DR. FAIVRE,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186322.95623779,674955.44683838,-25.43011997,-49.26077977
517,201120283.0,2011,2011-12-12,2011-12-12,1899-12-30,12,DEZEMBRO,2,SEGUNDA-FEIRA,-,BR 116,"95,0",,,CONTORNO LESTE,,0,-,0,-,SÃO JOSÉ DOS PINHAIS,1,ATROPELAMENTO,A PÉ,AMBULÂNCIA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7175336.67199707,686869.03460693,-25.52782949,-49.14083672
520,201320047.0,2013,2013-01-04,2013-01-04,1899-12-30,1,JANEIRO,6,SEXTA-FEIRA,S207,AV. PRES. KENNEDY,,C300H,R. LOURIVAL PORTELLA NATEL,,PORTÃO,27,PORTÃO,7,REGIONAL PORTÃO,CURITIBA,1,COLISÃO,MOTOCICLETA,CAMINHÃO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181241.9800415,671881.56280518,-25.47634203,-49.29068717
523,201320050.0,2013,2013-11-18,2013-11-18,1899-12-30,11,NOVEMBRO,2,SEGUNDA-FEIRA,S050,AV. PREF. OMAR SABBAG,461,,,,JARDIM BOTÂNICO,7,JARDIM BOTÂNICO,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185338.32641602,675980.66381836,-25.43888656,-49.2504606
524,201120158.0,2011,2011-07-04,2011-07-04,1899-12-30,7,JULHO,2,SEGUNDA-FEIRA,S637,R. DAS CARMELITAS,,S638B,R. JOSÉ HAUER,,BOQUEIRÃO,56,BOQUEIRÃO,2,REGIONAL BOQUEIRÃO,CURITIBA,2,ATROPELAMENTO,A PÉ,CAMINHÃO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7178051.13684082,678017.70043945,-25.50441947,-49.22924782
525,201120159.0,2011,2011-07-08,2011-07-08,1899-12-30,7,JULHO,6,SEXTA-FEIRA,C666,BR 277,"101,0",,,,,59,ORLEANS,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,CAPOTAMENTO,AUTOMÓVEL,NÃO SE APLICA,,NÃO,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186467.04180908,663172.65301514,-25.43015941,-49.37792415
558,201120259.0,2011,2011-11-05,2011-11-05,1899-12-30,11,NOVEMBRO,7,SÁBADO,C888A,BR 476,140,,,EM FRENTE REST FRANGAO,PINHEIRINHO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176019.16619873,671301.1036377,-25.52355275,-49.29579409
559,201120260.0,2011,2011-11-07,2011-11-07,1899-12-30,11,NOVEMBRO,2,SEGUNDA-FEIRA,S893C,R. EMÍLIO BEHLING FILHO,582,,,,UBERABA,37,UBERABA,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,A PÉ,TREM,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7178853.85839844,680299.4418335,-25.49689817,-49.2066612
560,201120261.0,2011,2011-11-07,2011-11-07,1899-12-30,11,NOVEMBRO,2,SEGUNDA-FEIRA,S007,R. ENGS. REBOUÇAS,,S046,AV. COM. FRANCO,,JARDIM BOTÂNICO,7,JARDIM BOTÂNICO,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185305.54803467,675766.94403076,-25.43920772,-49.25258088
562,201120263.0,2011,2011-11-10,2011-11-10,1899-12-30,11,NOVEMBRO,5,QUINTA-FEIRA,C021K,R. PRES. FARIA,826,PC17,PASSEIO PUBLICO,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186959.75604248,674150.26739502,-25.42446649,-49.26886554
563,201120264.0,2011,2011-11-12,2011-11-12,1899-12-30,11,NOVEMBRO,7,SÁBADO,S026,AV. MAL. FLORIANO PEIXOTO,,C023,R. JOÃO NEGRÃO,HIPERMERCADO,PAROLIN,25,PAROLIN,7,REGIONAL PORTÃO,CURITIBA,1,CHOQUE,AUTOMÓVEL,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,SEM CINTO,,7183580.87542725,674967.93780518,-25.45486955,-49.26029996
564,201120265.0,2011,2011-11-12,2011-11-12,1899-12-30,11,NOVEMBRO,7,SÁBADO,W800,R. GEN. MÁRIO TOURINHO,,W014,AV. VICENTE MACHADO,,SEMINÁRIO,29,SEMINÁRIO,7,REGIONAL PORTÃO,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184700.5144043,670524.79180908,-25.44527994,-49.30461671
566,201120267.0,2011,2011-11-13,2011-11-13,1899-12-30,11,NOVEMBRO,1,DOMINGO,,,,,,FUNDOS DO PARQUE NÁUTICO,BOQUEIRÃO,56,BOQUEIRÃO,2,REGIONAL BOQUEIRÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,TREM,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176549.94281006,678960.8170166,-25.51785577,-49.21966765
567,201120268.0,2011,2011-11-14,2011-11-14,1899-12-30,11,NOVEMBRO,2,SEGUNDA-FEIRA,S102,R. GUILHERME PUGSLEY,1468,,,,ÁGUA VERDE,9,ÁGUA VERDE,7,REGIONAL PORTÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7183097.14080811,672230.27819824,-25.45955603,-49.28745668
568,201120269.0,2011,2011-11-15,2011-11-15,,11,NOVEMBRO,3,TERÇA-FEIRA,S312,R. NICOLA PELLANDA,,S453,R. CELESTE TORTATO GABARDO,,UMBARÁ,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,2,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7173646.4631958,671447.30023193,-25.54495285,-49.2940367
569,201120270.0,2011,2011-11-17,2011-11-17,1899-12-30,11,NOVEMBRO,5,QUINTA-FEIRA,N116L,R. REINALDO JACOB VON MÜHLEN,,N114K,R. JOSÉ SERRATO,,SANTA CÂNDIDA,53,SANTA CÂNDIDA,4,REGIONAL BOA VISTA,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7192158.29882812,677719.50219727,-25.37712059,-49.23407204
572,201120273.0,2011,2011-11-20,2011-11-20,1899-12-30,11,NOVEMBRO,1,DOMINGO,C888,BR 116,120,,,,TATUQUARA,71,CAMPO DE SANTANA,12,REGIONAL TATUQUARA,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7169160.58899,669359.70001,-25.58568503,-49.31424111
573,201120274.0,2011,2011-11-23,2011-11-23,1899-12-30,11,NOVEMBRO,4,QUARTA-FEIRA,C003,R. BRIG. FRANCO,,C010J,R. EMILIANO PERNETA,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,CHOQUE,AUTOMÓVEL,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185481.60839844,673164.86962891,-25.43792403,-49.27847052
574,201120215.0,2011,2011-09-28,2011-09-28,1899-12-30,9,SETEMBRO,4,QUARTA-FEIRA,N422C,R. JOÃO BRASÍLIO RIBAS,,S247A,R. PROF. LÍCIO DE LIMA,,NOVO MUNDO,41,NOVO MUNDO,8,REGIONAL PINHEIRINHO,CURITIBA,1,COLISÃO,AUTOMÓVEL,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7179617.06042481,673092.91143799,-25.49086837,-49.27843249
